"","datetime","temp_in_degrees_c","magnitude_in_kohm","battery_in_percent","solar_in_percent","tree_id"
"220",2021-05-29,14.8094688221709,120.956840646651,66.364896073903,15.715935334873,"mof_cst_00050"
"221",2021-05-30,15.4877108433735,47.5016048192771,67.8385542168675,16.1277108433735,"mof_cst_00050"
"222",2021-05-31,19.9153409090909,28.5623068181818,64.9630681818182,16.7357954545455,"mof_cst_00050"
"223",2021-06-01,18.6099337748345,33.2177969094923,64.4635761589404,15.0154525386313,"mof_cst_00050"
"224",2021-06-02,20.1426124197002,43.8850599571734,66.7323340471092,14.0556745182013,"mof_cst_00050"
"225",2021-06-03,20.0090425531915,57.1862632978723,61.4654255319149,13.9228723404255,"mof_cst_00050"
"226",2021-06-04,19.0652380952381,19.2068547619048,62.8380952380952,13.1380952380952,"mof_cst_00050"
"227",2021-06-05,20.1578406169666,39.4992982005141,59.1156812339332,11.866323907455,"mof_cst_00050"
"228",2021-06-06,17.4610795454545,52.6138806818182,54.5767045454545,8.79545454545454,"mof_cst_00050"
"229",2021-06-07,17.3871148459384,28.5105854341736,54.2464985994398,10.6862745098039,"mof_cst_00050"
"230",2021-06-08,19.3805970149254,152.257384328358,53.794776119403,13.0708955223881,"mof_cst_00050"
"231",2021-06-10,24.0674242424243,35.5486212121212,40.6590909090909,12.8712121212121,"mof_cst_00050"
"232",2021-06-11,22.1777251184834,42.2168151658768,40.4170616113744,10.5545023696682,"mof_cst_00050"
"233",2021-06-14,24.9947368421053,78.2675394736842,39.6973684210526,14.9736842105263,"mof_cst_00050"
